subwayId,updnLine,statnNm,btrainSttus,btrainNo,bstatnNm,recptnDt,arvlCd
1003,상행,충무로,일반,3238,대화,2025-05-31 17:01:41,1
1001,하행,수원,일반,0465,서동탄,2025-05-31 17:01:41,1
1001,상행,남영,일반,0462,광운대,2025-05-31 17:01:41,1
1006,하행,불광,일반,6163,신내,2025-05-31 17:01:42,1
1006,하행,망원,일반,6159,봉화산,2025-05-31 17:01:42,1
1006,하행,동묘앞,일반,6153,봉화산,2025-05-31 17:01:42,1
1003,상행,일원,일반,3252,구파발,2025-05-31 17:01:43,1
1001,상행,석수,일반,0668,광운대,2025-05-31 17:01:43,1
1003,상행,경찰병원,일반,3254,대화,2025-05-31 17:01:44,1
1004,상행,명동,일반,4130,불암산,2025-05-31 17:01:44,1
1001,하행,천안,급행,1933,신창,2025-05-31 17:01:44,1
1002,내선,사당,일반,3288,성수,2025-05-31 17:01:45,5
1005,하행,아차산(어린이대공원후문),일반,5599,마천,2025-05-31 17:01:45,1
1002,내선,교대,일반,8292,성수,2025-05-31 17:01:45,5
1007,상행,중화,일반,7198,도봉산,2025-05-31 17:01:47,1
1003,상행,지축,일반,3230,대화,2025-05-31 17:01:47,1
1007,상행,신중동,일반,7222,도봉산,2025-05-31 17:01:48,1
1001,하행,노량진,급행,1103,동인천,2025-05-31 17:01:49,1
1002,외선,충정로,일반,3285,성수,2025-05-31 17:01:50,5
1002,내선,강변,일반,8300,성수,2025-05-31 17:01:50,5
1002,내선,방배,일반,4290,신도림,2025-05-31 17:01:50,5
1002,외선,뚝섬,일반,3293,성수,2025-05-31 17:01:50,5
1009,상행,김포공항,일반,9136,중앙보훈병원,2025-05-31 17:01:50,1
1006,상행,보문,일반,6162,응암순환(상선),2025-05-31 17:01:53,1
1006,상행,버티고개,일반,6160,응암순환(상선),2025-05-31 17:01:53,1
1008,하행,송파,일반,8151,모란,2025-05-31 17:01:53,1
1006,상행,증산(명지대앞),일반,6154,응암순환(상선),2025-05-31 17:01:53,1
1006,상행,상수,일반,6156,응암순환(상선),2025-05-31 17:01:53,1
1005,상행,올림픽공원(한국체대),일반,5600,방화,2025-05-31 17:01:55,1
1007,하행,철산,일반,7197,석남,2025-05-31 17:01:58,1
1007,하행,산곡,일반,7189,석남,2025-05-31 17:01:58,1
1007,하행,상봉,일반,7215,온수,2025-05-31 17:01:58,1
1001,상행,제물포,일반,0140,소요산,2025-05-31 17:01:59,1
1003,하행,경찰병원,일반,3209,오금,2025-05-31 17:01:59,1
1009,하행,봉은사,일반,9129,개화,2025-05-31 17:01:59,1
1002,하행,신설동,일반,1627,신설동,2025-05-31 17:02:00,3
1003,하행,금호,일반,3221,오금,2025-05-31 17:02:00,1
1001,하행,석계,일반,0145,인천,2025-05-31 17:02:00,1
1004,하행,총신대입구(이수),일반,4105,사당,2025-05-31 17:02:01,1
1004,하행,총신대입구(이수),일반,4111,사당,2025-05-31 17:02:01,1
1006,하행,응암순환(상선),일반,6165,봉화산,2025-05-31 17:02:04,1
1006,하행,이태원,일반,6155,봉화산,2025-05-31 17:02:04,1
1001,하행,시청,일반,0141,인천,2025-05-31 17:02:04,1
1003,하행,불광,일반,3229,오금,2025-05-31 17:02:07,1
1001,상행,노량진,일반,0808,의정부,2025-05-31 17:02:07,1
1003,하행,불광,일반,3227,오금,2025-05-31 17:02:07,1
1001,상행,석계,일반,0662,광운대,2025-05-31 17:02:08,1
1007,상행,중계,일반,7196,장암,2025-05-31 17:02:08,1
1007,상행,청담,일반,7204,장암,2025-05-31 17:02:08,1
1001,상행,외대앞,일반,0460,광운대,2025-05-31 17:02:09,1
1008,상행,암사역사공원,일반,8154,별내,2025-05-31 17:02:10,1
1001,상행,부천,일반,0136,양주,2025-05-31 17:02:10,1
1002,외선,서초,일반,7269,성수,2025-05-31 17:02:10,5
1001,하행,군포,일반,0685,신창,2025-05-31 17:02:11,1
1008,상행,동구릉,일반,8152,별내,2025-05-31 17:02:13,1
1002,외선,역삼,일반,2265,성수,2025-05-31 17:02:15,5
1002,내선,서울대입구,일반,2286,성수,2025-05-31 17:02:15,5
1002,외선,신림,일반,2273,성수,2025-05-31 17:02:15,5
1002,내선,합정,일반,2278,성수,2025-05-31 17:02:15,5
1001,상행,동묘앞,일반,0126,연천,2025-05-31 17:02:16,1
1007,하행,신대방삼거리,일반,7201,석남,2025-05-31 17:02:18,1
1007,하행,중곡,일반,7213,석남,2025-05-31 17:02:18,1
1007,하행,건대입구,일반,7211,온수,2025-05-31 17:02:18,1
1001,상행,지제,일반,0750,병점,2025-05-31 17:02:18,1
1007,하행,수락산,일반,7219,온수,2025-05-31 17:02:18,1
1008,하행,남위례,일반,8149,모란,2025-05-31 17:02:18,1
1007,하행,반포,일반,7207,온수,2025-05-31 17:02:18,1
1007,하행,청담,일반,7209,석남,2025-05-31 17:02:18,1
1004,상행,사당,일반,4324,불암산,2025-05-31 17:02:19,1
1001,상행,노량진,급행,1094,용산,2025-05-31 17:02:19,1
1003,상행,동대입구,일반,3240,구파발,2025-05-31 17:02:19,1
1004,상행,대공원,일반,4624,불암산,2025-05-31 17:02:20,1
