고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
112158,2,217,잠실새내,SAT,OUT,0,2285,1900-01-01 17:54:30,17:55:00,성수,성수
113841,2,219,삼성,DAY,OUT,0,2343,1900-01-01 17:54:30,17:55:00,성수,성수
115556,2,220,선릉,END,OUT,0,2287,1900-01-01 17:54:30,17:55:00,성수,성수
115947,2,220,선릉,SAT,OUT,0,2287,1900-01-01 17:54:30,17:55:00,성수,성수
121863,2,225,방배,END,OUT,0,2291,1900-01-01 17:54:30,17:55:00,성수,성수
122254,2,225,방배,SAT,OUT,0,2291,1900-01-01 17:54:30,17:55:00,성수,성수
130698,2,232,구로디지털단지,END,OUT,0,2297,1900-01-01 17:54:30,17:55:00,성수,성수
131089,2,232,구로디지털단지,SAT,OUT,0,2297,1900-01-01 17:54:30,17:55:00,성수,성수
141021,2,240,신촌,DAY,OUT,0,2369,1900-01-01 17:54:30,17:55:00,성수,성수
143528,2,242,아현,DAY,OUT,0,2371,1900-01-01 17:54:30,17:55:00,성수,성수
143979,2,242,아현,END,OUT,0,2305,1900-01-01 17:54:30,17:55:00,성수,신도림
144366,2,242,아현,SAT,OUT,0,2305,1900-01-01 17:54:30,17:55:00,성수,신도림
91830,2,203,을지로3가,DAY,OUT,0,2375,1900-01-01 17:55:00,17:55:30,성수,성수
94788,2,205,동대문역사문화공원,END,OUT,0,2311,1900-01-01 17:55:00,17:56:00,성수,성수
95175,2,205,동대문역사문화공원,SAT,OUT,0,2311,1900-01-01 17:55:00,17:56:00,성수,성수
99351,2,209,한양대,DAY,OUT,0,2381,1900-01-01 17:55:00,17:55:30,성수,성수
103230,2,211,성수,END,OUT,0,2279,1900-01-01 17:55:00,,성수,성수
104216,2,211,성수,SAT,OUT,0,2279,1900-01-01 17:55:00,,성수,성수
107982,2,214,강변,END,OUT,0,2281,1900-01-01 17:55:00,17:55:30,성수,성수
108373,2,214,강변,SAT,OUT,0,2281,1900-01-01 17:55:00,17:55:30,성수,성수
108795,2,215,잠실나루,DAY,OUT,0,2339,1900-01-01 17:55:00,17:55:30,성수,성수
123939,2,227,낙성대,DAY,OUT,0,2353,1900-01-01 17:55:00,17:55:30,성수,성수
128990,2,231,신대방,DAY,OUT,0,2357,1900-01-01 17:55:00,17:55:30,성수,성수
140216,2,239,홍대입구,END,OUT,0,2303,1900-01-01 17:55:00,17:56:00,성수,성수
140605,2,239,홍대입구,SAT,OUT,0,2303,1900-01-01 17:55:00,17:56:00,성수,성수
91025,2,202,을지로입구,END,OUT,0,2309,1900-01-01 17:55:30,17:56:00,성수,성수
91414,2,202,을지로입구,SAT,OUT,0,2309,1900-01-01 17:55:30,17:56:00,성수,성수
98548,2,208,왕십리,END,OUT,0,2313,1900-01-01 17:55:30,17:56:00,성수,성수
98935,2,208,왕십리,SAT,OUT,0,2313,1900-01-01 17:55:30,17:56:00,성수,성수
106272,2,213,구의,DAY,OUT,0,2337,1900-01-01 17:55:30,17:56:00,성수,성수
109244,2,215,잠실나루,END,OUT,0,2283,1900-01-01 17:55:30,17:56:00,성수,성수
109635,2,215,잠실나루,SAT,OUT,0,2283,1900-01-01 17:55:30,17:56:00,성수,성수
120154,2,224,서초,DAY,OUT,0,2349,1900-01-01 17:55:30,17:56:00,성수,성수
126467,2,229,봉천,DAY,OUT,0,2355,1900-01-01 17:55:30,17:56:00,성수,성수
126914,2,229,봉천,END,OUT,0,2295,1900-01-01 17:55:30,17:56:00,성수,성수
127305,2,229,봉천,SAT,OUT,0,2295,1900-01-01 17:55:30,17:56:00,성수,성수
136001,2,236,영등포구청,DAY,OUT,0,2363,1900-01-01 17:55:30,17:56:00,성수,성수
136454,2,236,영등포구청,END,OUT,0,2301,1900-01-01 17:55:30,17:56:00,성수,성수
136841,2,236,영등포구청,SAT,OUT,0,2301,1900-01-01 17:55:30,17:56:00,성수,성수
95591,2,206,신당,DAY,OUT,0,2379,1900-01-01 17:56:00,17:56:30,성수,성수
102109,2,211,성수,DAY,OUT,0,2335,1900-01-01 17:56:00,,성수,성수
115108,2,220,선릉,DAY,OUT,0,2345,1900-01-01 17:56:00,17:57:00,성수,성수
118079,2,222,강남,END,OUT,0,2289,1900-01-01 17:56:00,17:56:30,성수,성수
118470,2,222,강남,SAT,OUT,0,2289,1900-01-01 17:56:00,17:56:30,성수,성수
130252,2,232,구로디지털단지,DAY,OUT,0,2359,1900-01-01 17:56:00,17:56:30,성수,성수
142275,2,241,이대,DAY,OUT,0,2371,1900-01-01 17:56:00,17:56:30,성수,성수
142726,2,241,이대,END,OUT,0,2305,1900-01-01 17:56:00,17:56:30,성수,신도림
143113,2,241,이대,SAT,OUT,0,2305,1900-01-01 17:56:00,17:56:30,성수,신도림
145233,2,243,충정로,END,OUT,0,2307,1900-01-01 17:56:00,17:56:30,성수,성수
145620,2,243,충정로,SAT,OUT,0,2307,1900-01-01 17:56:00,17:56:30,성수,성수
90572,2,202,을지로입구,DAY,OUT,0,2375,1900-01-01 17:56:30,17:57:00,성수,성수
106721,2,213,구의,END,OUT,0,2281,1900-01-01 17:56:30,17:57:00,성수,성수
107112,2,213,구의,SAT,OUT,0,2281,1900-01-01 17:56:30,17:57:00,성수,성수
110057,2,216,잠실,DAY,OUT,0,2341,1900-01-01 17:56:30,17:57:00,성수,성수
110506,2,216,잠실,END,OUT,0,2285,1900-01-01 17:56:30,17:57:00,성수,성수
110897,2,216,잠실,SAT,OUT,0,2285,1900-01-01 17:56:30,17:57:00,성수,성수
112580,2,218,종합운동장,DAY,OUT,0,2343,1900-01-01 17:56:30,17:57:00,성수,성수
114292,2,219,삼성,END,OUT,0,2287,1900-01-01 17:56:30,17:57:00,성수,성수
114685,2,219,삼성,SAT,OUT,0,2287,1900-01-01 17:56:30,17:57:00,성수,성수
117631,2,222,강남,DAY,OUT,0,2347,1900-01-01 17:56:30,17:57:00,신도림,성수
123125,2,226,사당,END,OUT,0,2293,1900-01-01 17:56:30,17:57:30,성수,성수
123516,2,226,사당,SAT,OUT,0,2293,1900-01-01 17:56:30,17:57:30,성수,성수
129437,2,231,신대방,END,OUT,0,2297,1900-01-01 17:56:30,17:57:00,성수,성수
129828,2,231,신대방,SAT,OUT,0,2297,1900-01-01 17:56:30,17:57:00,성수,성수
137255,2,237,당산,DAY,OUT,0,2365,1900-01-01 17:56:30,17:57:00,성수,성수
138509,2,238,합정,DAY,OUT,0,2367,1900-01-01 17:56:30,17:57:00,성수,성수
144782,2,243,충정로,DAY,OUT,0,2373,1900-01-01 17:56:30,17:57:00,성수,성수
93084,2,204,을지로4가,DAY,OUT,0,2377,1900-01-01 17:57:00,17:57:30,성수,성수
97295,2,207,상왕십리,END,OUT,0,2313,1900-01-01 17:57:00,17:57:30,성수,성수
97682,2,207,상왕십리,SAT,OUT,0,2313,1900-01-01 17:57:00,17:57:30,성수,성수
98098,2,208,왕십리,DAY,OUT,0,2381,1900-01-01 17:57:00,17:57:30,성수,성수
101055,2,210,뚝섬,END,OUT,0,2315,1900-01-01 17:57:00,17:57:30,성수,성수
101442,2,210,뚝섬,SAT,OUT,0,2315,1900-01-01 17:57:00,17:57:30,성수,성수
118893,2,223,교대,DAY,OUT,0,2349,1900-01-01 17:57:00,17:58:00,성수,성수
120602,2,224,서초,END,OUT,0,2291,1900-01-01 17:57:00,17:57:30,성수,성수
120993,2,224,서초,SAT,OUT,0,2291,1900-01-01 17:57:00,17:57:30,성수,성수
121416,2,225,방배,DAY,OUT,0,2351,1900-01-01 17:57:00,17:57:30,성수,성수
125201,2,228,서울대입구,DAY,OUT,0,2355,1900-01-01 17:57:00,17:57:30,성수,성수
125650,2,228,서울대입구,END,OUT,0,2295,1900-01-01 17:57:00,17:57:30,성수,성수
126043,2,228,서울대입구,SAT,OUT,0,2295,1900-01-01 17:57:00,17:57:30,성수,성수
131514,2,233,대림,DAY,OUT,0,2361,1900-01-01 17:57:00,17:57:30,성수,성수
134748,2,235,문래,DAY,OUT,0,2363,1900-01-01 17:57:00,17:57:30,성수,성수
135201,2,235,문래,END,OUT,0,2301,1900-01-01 17:57:00,17:57:30,성수,성수
135588,2,235,문래,SAT,OUT,0,2301,1900-01-01 17:57:00,17:57:30,성수,성수
139763,2,239,홍대입구,DAY,OUT,0,2369,1900-01-01 17:57:00,17:58:00,성수,성수
89770,2,201,시청,END,OUT,0,2309,1900-01-01 17:57:30,17:58:00,성수,성수
90157,2,201,시청,SAT,OUT,0,2309,1900-01-01 17:57:30,17:58:00,성수,성수
93535,2,204,을지로4가,END,OUT,0,2311,1900-01-01 17:57:30,17:58:00,성수,성수
93922,2,204,을지로4가,SAT,OUT,0,2311,1900-01-01 17:57:30,17:58:00,성수,성수
107534,2,214,강변,DAY,OUT,0,2339,1900-01-01 17:57:30,17:58:00,성수,성수
116818,2,221,역삼,END,OUT,0,2289,1900-01-01 17:57:30,17:58:00,성수,성수
117209,2,221,역삼,SAT,OUT,0,2289,1900-01-01 17:57:30,17:58:00,성수,성수
122678,2,226,사당,DAY,OUT,0,2353,1900-01-01 17:57:30,17:58:30,성수,성수
127729,2,230,신림,DAY,OUT,0,2357,1900-01-01 17:57:30,17:58:00,성수,성수
131960,2,233,대림,END,OUT,0,2299,1900-01-01 17:57:30,17:58:00,성수,성수
132351,2,233,대림,SAT,OUT,0,2299,1900-01-01 17:57:30,17:58:00,성수,성수
138961,2,238,합정,END,OUT,0,2303,1900-01-01 17:57:30,17:58:00,성수,성수
139348,2,238,합정,SAT,OUT,0,2303,1900-01-01 17:57:30,17:58:00,성수,성수
141022,2,240,신촌,DAY,OUT,0,2371,1900-01-01 17:57:30,17:58:00,성수,성수
141473,2,240,신촌,END,OUT,0,2305,1900-01-01 17:57:30,17:58:00,성수,신도림
141860,2,240,신촌,SAT,OUT,0,2305,1900-01-01 17:57:30,17:58:00,성수,신도림
94338,2,205,동대문역사문화공원,DAY,OUT,0,2379,1900-01-01 17:58:00,17:59:00,성수,성수
100605,2,210,뚝섬,DAY,OUT,0,2383,1900-01-01 17:58:00,17:58:30,성수,성수
105011,2,212,건대입구,DAY,OUT,0,2337,1900-01-01 17:58:00,17:58:30,성수,성수
107983,2,214,강변,END,OUT,0,2283,1900-01-01 17:58:00,17:58:30,성수,성수
108374,2,214,강변,SAT,OUT,0,2283,1900-01-01 17:58:00,17:58:30,성수,성수
116370,2,221,역삼,DAY,OUT,0,2347,1900-01-01 17:58:00,17:58:30,신도림,성수
128991,2,231,신대방,DAY,OUT,0,2359,1900-01-01 17:58:00,17:58:30,성수,성수
143980,2,242,아현,END,OUT,0,2307,1900-01-01 17:58:00,17:58:30,성수,성수
144367,2,242,아현,SAT,OUT,0,2307,1900-01-01 17:58:00,17:58:30,성수,성수
89319,2,201,시청,DAY,OUT,0,2375,1900-01-01 17:58:30,17:59:00,성수,성수
91831,2,203,을지로3가,DAY,OUT,0,2377,1900-01-01 17:58:30,17:59:00,성수,성수
96042,2,206,신당,END,OUT,0,2313,1900-01-01 17:58:30,17:59:00,성수,성수
96429,2,206,신당,SAT,OUT,0,2313,1900-01-01 17:58:30,17:59:00,성수,성수
96845,2,207,상왕십리,DAY,OUT,0,2381,1900-01-01 17:58:30,17:59:00,성수,성수
108796,2,215,잠실나루,DAY,OUT,0,2341,1900-01-01 17:58:30,17:59:00,성수,성수
109245,2,215,잠실나루,END,OUT,0,2285,1900-01-01 17:58:30,17:59:00,성수,성수
109636,2,215,잠실나루,SAT,OUT,0,2285,1900-01-01 17:58:30,17:59:00,성수,성수
111319,2,217,잠실새내,DAY,OUT,0,2343,1900-01-01 17:58:30,17:59:00,성수,성수
113029,2,218,종합운동장,END,OUT,0,2287,1900-01-01 17:58:30,17:59:00,성수,성수
113420,2,218,종합운동장,SAT,OUT,0,2287,1900-01-01 17:58:30,17:59:00,성수,성수
113842,2,219,삼성,DAY,OUT,0,2345,1900-01-01 17:58:30,17:59:00,성수,성수
119341,2,223,교대,END,OUT,0,2291,1900-01-01 17:58:30,17:59:30,성수,성수
119732,2,223,교대,SAT,OUT,0,2291,1900-01-01 17:58:30,17:59:30,성수,성수
136002,2,236,영등포구청,DAY,OUT,0,2365,1900-01-01 17:58:30,17:59:00,성수,성수
143529,2,242,아현,DAY,OUT,0,2373,1900-01-01 17:58:30,17:59:00,성수,성수
92282,2,203,을지로3가,END,OUT,0,2311,1900-01-01 17:59:00,17:59:30,성수,성수
92669,2,203,을지로3가,SAT,OUT,0,2311,1900-01-01 17:59:00,17:59:30,성수,성수
99802,2,209,한양대,END,OUT,0,2315,1900-01-01 17:59:00,17:59:30,성수,성수
100189,2,209,한양대,SAT,OUT,0,2315,1900-01-01 17:59:00,17:59:30,성수,성수
105460,2,212,건대입구,END,OUT,0,2281,1900-01-01 17:59:00,17:59:30,성수,성수
105851,2,212,건대입구,SAT,OUT,0,2281,1900-01-01 17:59:00,17:59:30,성수,성수
106273,2,213,구의,DAY,OUT,0,2339,1900-01-01 17:59:00,17:59:30,성수,성수
123940,2,227,낙성대,DAY,OUT,0,2355,1900-01-01 17:59:00,17:59:30,성수,성수
124387,2,227,낙성대,END,OUT,0,2295,1900-01-01 17:59:00,17:59:30,성수,성수
124778,2,227,낙성대,SAT,OUT,0,2295,1900-01-01 17:59:00,17:59:30,성수,성수
128176,2,230,신림,END,OUT,0,2297,1900-01-01 17:59:00,17:59:30,성수,성수
128567,2,230,신림,SAT,OUT,0,2297,1900-01-01 17:59:00,17:59:30,성수,성수
130253,2,232,구로디지털단지,DAY,OUT,0,2361,1900-01-01 17:59:00,17:59:30,성수,성수
106722,2,213,구의,END,OUT,0,2283,1900-01-01 17:59:30,18:00:00,성수,성수
107113,2,213,구의,SAT,OUT,0,2283,1900-01-01 17:59:30,18:00:00,성수,성수
115557,2,220,선릉,END,OUT,0,2289,1900-01-01 17:59:30,18:00:00,성수,성수
115948,2,220,선릉,SAT,OUT,0,2289,1900-01-01 17:59:30,18:00:00,성수,성수
117632,2,222,강남,DAY,OUT,0,2349,1900-01-01 17:59:30,18:00:00,성수,성수
120155,2,224,서초,DAY,OUT,0,2351,1900-01-01 17:59:30,18:00:00,성수,성수
126468,2,229,봉천,DAY,OUT,0,2357,1900-01-01 17:59:30,18:00:00,성수,성수
130699,2,232,구로디지털단지,END,OUT,0,2299,1900-01-01 17:59:30,18:00:00,성수,성수
131090,2,232,구로디지털단지,SAT,OUT,0,2299,1900-01-01 17:59:30,18:00:00,성수,성수
132892,2,234,신도림,DAY,OUT,0,2363,1900-01-01 17:59:30,18:00:30,성수,성수
133592,2,234,신도림,END,OUT,0,2301,1900-01-01 17:59:30,18:00:30,성수,성수
134216,2,234,신도림,SAT,OUT,0,2301,1900-01-01 17:59:30,18:00:30,성수,성수
137256,2,237,당산,DAY,OUT,0,2367,1900-01-01 17:59:30,18:00:00,성수,성수
138510,2,238,합정,DAY,OUT,0,2369,1900-01-01 17:59:30,18:00:00,성수,성수
142727,2,241,이대,END,OUT,0,2307,1900-01-01 17:59:30,18:00:00,성수,성수
143114,2,241,이대,SAT,OUT,0,2307,1900-01-01 17:59:30,18:00:00,성수,성수
145234,2,243,충정로,END,OUT,0,2309,1900-01-01 17:59:30,18:00:00,성수,성수
145621,2,243,충정로,SAT,OUT,0,2309,1900-01-01 17:59:30,18:00:00,성수,성수
90573,2,202,을지로입구,DAY,OUT,0,2377,1900-01-01 18:00:00,18:00:30,성수,성수
95592,2,206,신당,DAY,OUT,0,2381,1900-01-01 18:00:00,18:00:30,성수,성수
99352,2,209,한양대,DAY,OUT,0,2383,1900-01-01 18:00:00,18:00:30,성수,성수
102111,2,211,성수,DAY,OUT,0,2337,1900-01-01 18:00:00,,성수,성수
115109,2,220,선릉,DAY,OUT,0,2347,1900-01-01 18:00:00,18:01:00,신도림,성수
121864,2,225,방배,END,OUT,0,2293,1900-01-01 18:00:00,18:00:30,성수,성수
122255,2,225,방배,SAT,OUT,0,2293,1900-01-01 18:00:00,18:00:30,성수,성수
134749,2,235,문래,DAY,OUT,0,2365,1900-01-01 18:00:00,18:00:30,성수,성수
139764,2,239,홍대입구,DAY,OUT,0,2371,1900-01-01 18:00:00,18:01:00,성수,성수
140217,2,239,홍대입구,END,OUT,0,2305,1900-01-01 18:00:00,18:00:30,성수,신도림
140606,2,239,홍대입구,SAT,OUT,0,2305,1900-01-01 18:00:00,18:00:30,성수,신도림
142276,2,241,이대,DAY,OUT,0,2373,1900-01-01 18:00:00,18:00:30,성수,성수
91026,2,202,을지로입구,END,OUT,0,2311,1900-01-01 18:00:30,18:01:00,성수,성수
91415,2,202,을지로입구,SAT,OUT,0,2311,1900-01-01 18:00:30,18:01:00,성수,성수
93085,2,204,을지로4가,DAY,OUT,0,2379,1900-01-01 18:00:30,18:01:00,성수,성수
94789,2,205,동대문역사문화공원,END,OUT,0,2313,1900-01-01 18:00:30,18:01:30,성수,성수
95176,2,205,동대문역사문화공원,SAT,OUT,0,2313,1900-01-01 18:00:30,18:01:30,성수,성수
110058,2,216,잠실,DAY,OUT,0,2343,1900-01-01 18:00:30,18:01:00,성수,성수
111768,2,217,잠실새내,END,OUT,0,2287,1900-01-01 18:00:30,18:01:00,성수,성수
112159,2,217,잠실새내,SAT,OUT,0,2287,1900-01-01 18:00:30,18:01:00,성수,성수
112581,2,218,종합운동장,DAY,OUT,0,2345,1900-01-01 18:00:30,18:01:00,성수,성수
127730,2,230,신림,DAY,OUT,0,2359,1900-01-01 18:00:30,18:01:00,성수,성수
137708,2,237,당산,END,OUT,0,2303,1900-01-01 18:00:30,18:01:00,성수,성수
138095,2,237,당산,SAT,OUT,0,2303,1900-01-01 18:00:30,18:01:00,성수,성수
144783,2,243,충정로,DAY,OUT,0,2375,1900-01-01 18:00:30,18:01:00,성수,성수
98549,2,208,왕십리,END,OUT,0,2315,1900-01-01 18:01:00,18:01:30,성수,성수
98936,2,208,왕십리,SAT,OUT,0,2315,1900-01-01 18:01:00,18:01:30,성수,성수
103232,2,211,성수,END,OUT,0,2281,1900-01-01 18:01:00,,성수,성수
104218,2,211,성수,SAT,OUT,0,2281,1900-01-01 18:01:00,,성수,성수
107535,2,214,강변,DAY,OUT,0,2341,1900-01-01 18:01:00,18:01:30,성수,성수
107984,2,214,강변,END,OUT,0,2285,1900-01-01 18:01:00,18:01:30,성수,성수
108375,2,214,강변,SAT,OUT,0,2285,1900-01-01 18:01:00,18:01:30,성수,성수
116371,2,221,역삼,DAY,OUT,0,2349,1900-01-01 18:01:00,18:01:30,성수,성수
118080,2,222,강남,END,OUT,0,2291,1900-01-01 18:01:00,18:01:30,성수,성수
118471,2,222,강남,SAT,OUT,0,2291,1900-01-01 18:01:00,18:01:30,성수,성수
118894,2,223,교대,DAY,OUT,0,2351,1900-01-01 18:01:00,18:02:00,성수,성수
121417,2,225,방배,DAY,OUT,0,2353,1900-01-01 18:01:00,18:01:30,성수,성수
125202,2,228,서울대입구,DAY,OUT,0,2357,1900-01-01 18:01:00,18:01:30,성수,성수
126915,2,229,봉천,END,OUT,0,2297,1900-01-01 18:01:00,18:01:30,성수,성수
127306,2,229,봉천,SAT,OUT,0,2297,1900-01-01 18:01:00,18:01:30,성수,성수
128992,2,231,신대방,DAY,OUT,0,2361,1900-01-01 18:01:00,18:01:30,성수,성수
141474,2,240,신촌,END,OUT,0,2307,1900-01-01 18:01:00,18:01:30,성수,성수
141861,2,240,신촌,SAT,OUT,0,2307,1900-01-01 18:01:00,18:01:30,성수,성수
105012,2,212,건대입구,DAY,OUT,0,2339,1900-01-01 18:01:30,18:02:00,성수,성수
114293,2,219,삼성,END,OUT,0,2289,1900-01-01 18:01:30,18:02:00,성수,성수
114686,2,219,삼성,SAT,OUT,0,2289,1900-01-01 18:01:30,18:02:00,성수,성수
122679,2,226,사당,DAY,OUT,0,2355,1900-01-01 18:01:30,18:02:30,성수,성수
123126,2,226,사당,END,OUT,0,2295,1900-01-01 18:01:30,18:02:30,성수,성수
123517,2,226,사당,SAT,OUT,0,2295,1900-01-01 18:01:30,18:02:30,성수,성수
129438,2,231,신대방,END,OUT,0,2299,1900-01-01 18:01:30,18:02:00,성수,성수
129829,2,231,신대방,SAT,OUT,0,2299,1900-01-01 18:01:30,18:02:00,성수,성수
136003,2,236,영등포구청,DAY,OUT,0,2367,1900-01-01 18:01:30,18:02:00,성수,성수
141023,2,240,신촌,DAY,OUT,0,2373,1900-01-01 18:01:30,18:02:00,성수,성수
143981,2,242,아현,END,OUT,0,2309,1900-01-01 18:01:30,18:02:00,성수,성수
144368,2,242,아현,SAT,OUT,0,2309,1900-01-01 18:01:30,18:02:00,성수,성수
89320,2,201,시청,DAY,OUT,0,2377,1900-01-01 18:02:00,18:02:30,성수,성수
91832,2,203,을지로3가,DAY,OUT,0,2379,1900-01-01 18:02:00,18:02:30,성수,성수
94339,2,205,동대문역사문화공원,DAY,OUT,0,2381,1900-01-01 18:02:00,18:03:00,성수,성수
98099,2,208,왕십리,DAY,OUT,0,2383,1900-01-01 18:02:00,18:02:30,성수,성수
100606,2,210,뚝섬,DAY,OUT,0,2385,1900-01-01 18:02:00,18:02:30,성수,성수
105461,2,212,건대입구,END,OUT,0,2283,1900-01-01 18:02:00,18:02:30,성수,성수
105852,2,212,건대입구,SAT,OUT,0,2283,1900-01-01 18:02:00,18:02:30,성수,성수
138962,2,238,합정,END,OUT,0,2305,1900-01-01 18:02:00,18:02:30,성수,신도림
139349,2,238,합정,SAT,OUT,0,2305,1900-01-01 18:02:00,18:02:30,성수,신도림
89771,2,201,시청,END,OUT,0,2311,1900-01-01 18:02:30,18:03:00,성수,성수
90158,2,201,시청,SAT,OUT,0,2311,1900-01-01 18:02:30,18:03:00,성수,성수
97296,2,207,상왕십리,END,OUT,0,2315,1900-01-01 18:02:30,18:03:00,성수,성수
97683,2,207,상왕십리,SAT,OUT,0,2315,1900-01-01 18:02:30,18:03:00,성수,성수
106274,2,213,구의,DAY,OUT,0,2341,1900-01-01 18:02:30,18:03:00,성수,성수
106723,2,213,구의,END,OUT,0,2285,1900-01-01 18:02:30,18:03:00,성수,성수
107114,2,213,구의,SAT,OUT,0,2285,1900-01-01 18:02:30,18:03:00,성수,성수
108797,2,215,잠실나루,DAY,OUT,0,2343,1900-01-01 18:02:30,18:03:00,성수,성수
110507,2,216,잠실,END,OUT,0,2287,1900-01-01 18:02:30,18:03:00,성수,성수
110898,2,216,잠실,SAT,OUT,0,2287,1900-01-01 18:02:30,18:03:00,성수,성수
111320,2,217,잠실새내,DAY,OUT,0,2345,1900-01-01 18:02:30,18:03:00,성수,성수
113843,2,219,삼성,DAY,OUT,0,2347,1900-01-01 18:02:30,18:03:00,신도림,성수
116819,2,221,역삼,END,OUT,0,2291,1900-01-01 18:02:30,18:03:00,성수,성수
117210,2,221,역삼,SAT,OUT,0,2291,1900-01-01 18:02:30,18:03:00,성수,성수
120603,2,224,서초,END,OUT,0,2293,1900-01-01 18:02:30,18:03:00,성수,성수
120994,2,224,서초,SAT,OUT,0,2293,1900-01-01 18:02:30,18:03:00,성수,성수
125651,2,228,서울대입구,END,OUT,0,2297,1900-01-01 18:02:30,18:03:00,성수,성수
126044,2,228,서울대입구,SAT,OUT,0,2297,1900-01-01 18:02:30,18:03:00,성수,성수
126469,2,229,봉천,DAY,OUT,0,2359,1900-01-01 18:02:30,18:03:00,성수,성수
132893,2,234,신도림,DAY,OUT,0,2365,1900-01-01 18:02:30,18:03:30,성수,성수
136455,2,236,영등포구청,END,OUT,0,2303,1900-01-01 18:02:30,18:03:00,성수,성수
136842,2,236,영등포구청,SAT,OUT,0,2303,1900-01-01 18:02:30,18:03:00,성수,성수
137257,2,237,당산,DAY,OUT,0,2369,1900-01-01 18:02:30,18:03:00,성수,성수
138511,2,238,합정,DAY,OUT,0,2371,1900-01-01 18:02:30,18:03:00,성수,성수
143530,2,242,아현,DAY,OUT,0,2375,1900-01-01 18:02:30,18:03:00,성수,성수
93536,2,204,을지로4가,END,OUT,0,2313,1900-01-01 18:03:00,18:03:30,성수,성수
93923,2,204,을지로4가,SAT,OUT,0,2313,1900-01-01 18:03:00,18:03:30,성수,성수
101056,2,210,뚝섬,END,OUT,0,2317,1900-01-01 18:03:00,18:03:30,성수,성수
101443,2,210,뚝섬,SAT,OUT,0,2317,1900-01-01 18:03:00,18:03:30,성수,성수
115110,2,220,선릉,DAY,OUT,0,2349,1900-01-01 18:03:00,18:04:00,성수,성수
123941,2,227,낙성대,DAY,OUT,0,2357,1900-01-01 18:03:00,18:03:30,성수,성수
131515,2,233,대림,DAY,OUT,0,2363,1900-01-01 18:03:00,18:03:30,성수,성수
131961,2,233,대림,END,OUT,0,2301,1900-01-01 18:03:00,18:03:30,성수,성수
132352,2,233,대림,SAT,OUT,0,2301,1900-01-01 18:03:00,18:03:30,성수,성수
134750,2,235,문래,DAY,OUT,0,2367,1900-01-01 18:03:00,18:03:30,성수,성수
142728,2,241,이대,END,OUT,0,2309,1900-01-01 18:03:00,18:03:30,성수,성수
143115,2,241,이대,SAT,OUT,0,2309,1900-01-01 18:03:00,18:03:30,성수,성수
90574,2,202,을지로입구,DAY,OUT,0,2379,1900-01-01 18:03:30,18:04:00,성수,성수
96846,2,207,상왕십리,DAY,OUT,0,2383,1900-01-01 18:03:30,18:04:00,성수,성수
102113,2,211,성수,DAY,OUT,0,2339,1900-01-01 18:03:30,,성수,성수
113030,2,218,종합운동장,END,OUT,0,2289,1900-01-01 18:03:30,18:04:00,성수,성수
113421,2,218,종합운동장,SAT,OUT,0,2289,1900-01-01 18:03:30,18:04:00,성수,성수
117633,2,222,강남,DAY,OUT,0,2351,1900-01-01 18:03:30,18:04:00,성수,성수
120156,2,224,서초,DAY,OUT,0,2353,1900-01-01 18:03:30,18:04:00,성수,성수
127731,2,230,신림,DAY,OUT,0,2361,1900-01-01 18:03:30,18:04:00,성수,성수
140218,2,239,홍대입구,END,OUT,0,2307,1900-01-01 18:03:30,18:04:00,성수,성수
140607,2,239,홍대입구,SAT,OUT,0,2307,1900-01-01 18:03:30,18:04:00,성수,성수
96043,2,206,신당,END,OUT,0,2315,1900-01-01 18:04:00,18:04:30,성수,성수
96430,2,206,신당,SAT,OUT,0,2315,1900-01-01 18:04:00,18:04:30,성수,성수
99353,2,209,한양대,DAY,OUT,0,2385,1900-01-01 18:04:00,18:04:30,성수,성수
103234,2,211,성수,END,OUT,0,2283,1900-01-01 18:04:00,,성수,성수
