고유번호,호선,역사코드,역사명,주중주말,방향,급행여부,열차코드,열차도착시간,열차출발시간,출발역,도착역
30499,1,1020,월계,DAY,DOWN,0,K209,1900-01-01 21:07:30,21:08:00,동두천,인천
31518,1,1021,녹천,END,DOWN,0,S199,1900-01-01 21:07:30,21:08:00,양주,인천
31740,1,1021,녹천,SAT,DOWN,0,S199,1900-01-01 21:07:30,21:08:00,양주,인천
56198,1,1729,당정,DAY,DOWN,0,K495,1900-01-01 21:07:30,21:08:00,광운대,서동탄
59699,1,1803,역곡,DAY,DOWN,0,K195,1900-01-01 21:07:30,21:08:00,동두천,인천
73447,1,1815,부개,END,DOWN,0,K183,1900-01-01 21:07:30,21:08:00,동두천,인천
73813,1,1815,부개,SAT,DOWN,0,K183,1900-01-01 21:07:30,21:08:00,동두천,인천
83691,1,1906,의정부,END,DOWN,0,K201,1900-01-01 21:07:30,21:08:00,소요산,인천
83913,1,1906,의정부,SAT,DOWN,0,K201,1900-01-01 21:07:30,21:08:00,소요산,인천
2864,1,152,종각,DAY,DOWN,0,K203,1900-01-01 21:08:00,21:08:30,연천,인천
3341,1,152,종각,END,DOWN,0,K193,1900-01-01 21:08:00,21:08:30,연천,인천
3803,1,152,종각,SAT,DOWN,0,K193,1900-01-01 21:08:00,21:08:30,연천,인천
5830,1,154,종로5가,DAY,DOWN,0,S501,1900-01-01 21:08:00,21:08:30,광운대,서동탄
17849,1,1004,노량진,END,DOWN,0,K189,1900-01-01 21:08:00,21:08:30,소요산,인천
18458,1,1004,노량진,SAT,DOWN,0,K189,1900-01-01 21:08:00,21:08:30,소요산,인천
23761,1,1007,신도림,END,DOWN,0,K713,1900-01-01 21:08:00,21:08:30,광운대,천안
24411,1,1007,신도림,SAT,DOWN,0,K713,1900-01-01 21:08:00,21:08:30,광운대,천안
24943,1,1015,회기,DAY,DOWN,0,K207,1900-01-01 21:08:00,21:08:30,양주,인천
28318,1,1018,석계,DAY,DOWN,0,K701,1900-01-01 21:08:00,21:08:30,광운대,신창
33420,1,1032,신길,END,DOWN,0,S493,1900-01-01 21:08:00,21:08:30,광운대,서동탄
34029,1,1032,신길,SAT,DOWN,0,S493,1900-01-01 21:08:00,21:08:30,광운대,서동탄
41600,1,1706,안양,DAY,DOWN,0,K695,1900-01-01 21:08:00,21:08:30,광운대,신창
48067,1,1714,독산,END,DOWN,0,K491,1900-01-01 21:08:00,21:08:30,광운대,서동탄
48361,1,1714,독산,SAT,DOWN,0,K491,1900-01-01 21:08:00,21:08:30,광운대,서동탄
64756,1,1807,백운,END,DOWN,0,K181,1900-01-01 21:08:00,21:08:30,연천,인천
65120,1,1807,백운,SAT,DOWN,0,K181,1900-01-01 21:08:00,21:08:30,연천,인천
65488,1,1808,동암,DAY,DOWN,0,K191,1900-01-01 21:08:00,21:08:30,연천,인천
73020,1,1815,부개,DAY,DOWN,0,K193,1900-01-01 21:08:00,21:08:30,양주,인천
79183,1,1823,도화,END,DOWN,0,K179,1900-01-01 21:08:00,21:08:30,양주,인천
79547,1,1823,도화,SAT,DOWN,0,K179,1900-01-01 21:08:00,21:08:30,양주,인천
19294,1,1005,대방,DAY,DOWN,1,K1183,1900-01-01 21:08:30,21:09:00,용산,동인천
20944,1,1006,영등포,DAY,DOWN,0,K199,1900-01-01 21:08:30,21:09:00,의정부,인천
50941,1,1718,오산대,END,DOWN,0,K707,1900-01-01 21:08:30,21:09:00,광운대,천안
51101,1,1718,오산대,SAT,DOWN,0,K707,1900-01-01 21:08:30,21:09:00,광운대,천안
63328,1,1806,부평,DAY,DOWN,1,K1177,1900-01-01 21:08:30,21:09:00,용산,동인천
71123,1,1813,구일,END,DOWN,0,K187,1900-01-01 21:08:30,21:09:00,의정부,인천
71489,1,1813,구일,SAT,DOWN,0,K187,1900-01-01 21:08:30,21:09:00,의정부,인천
72285,1,1814,소사,END,DOWN,0,K185,1900-01-01 21:08:30,21:09:00,양주,인천
72651,1,1814,소사,SAT,DOWN,0,K185,1900-01-01 21:08:30,21:09:00,양주,인천
86874,1,1913,동두천중앙,DAY,DOWN,0,K217,1900-01-01 21:08:30,21:09:00,연천,인천
6202,1,154,종로5가,END,DOWN,0,K495,1900-01-01 21:09:00,21:09:30,광운대,병점
6664,1,154,종로5가,SAT,DOWN,0,K495,1900-01-01 21:09:00,21:09:30,광운대,병점
12527,1,159,동묘앞,DAY,DOWN,0,K205,1900-01-01 21:09:00,21:09:30,동두천,인천
13004,1,159,동묘앞,END,DOWN,0,K195,1900-01-01 21:09:00,21:09:30,양주,인천
13466,1,159,동묘앞,SAT,DOWN,0,K195,1900-01-01 21:09:00,21:09:30,양주,인천
15323,1,1003,용산,DAY,DOWN,0,K201,1900-01-01 21:09:00,21:09:30,동두천,인천
51757,1,1720,진위,DAY,DOWN,0,K691,1900-01-01 21:09:00,21:09:30,광운대,천안
55385,1,1727,두정,END,DOWN,0,K703,1900-01-01 21:09:00,21:09:30,광운대,신창
55545,1,1727,두정,SAT,DOWN,0,K703,1900-01-01 21:09:00,21:09:30,광운대,신창
57374,1,1801,개봉,DAY,DOWN,0,K197,1900-01-01 21:09:00,21:09:30,양주,인천
61000,1,1804,부천,DAY,DOWN,1,K1179,1900-01-01 21:09:00,21:09:30,용산,동인천
67813,1,1810,제물포,DAY,DOWN,0,S189,1900-01-01 21:09:00,21:09:30,양주,인천
67895,1,1810,제물포,DAY,DOWN,1,K1175,1900-01-01 21:09:00,21:09:30,용산,동인천
70253,1,1812,인천,END,DOWN,0,K177,1900-01-01 21:09:00,,소요산,인천
70470,1,1812,인천,SAT,DOWN,0,K177,1900-01-01 21:09:00,,소요산,인천
79985,1,1901,방학,DAY,DOWN,0,S211,1900-01-01 21:09:00,21:09:30,양주,인천
85793,1,1910,덕계,DAY,DOWN,0,K215,1900-01-01 21:09:00,21:09:30,소요산,인천
143,1,150,서울,DAY,DOWN,0,K699,1900-01-01 21:09:30,21:10:00,청량리,신창
630,1,150,서울,END,DOWN,0,K715,1900-01-01 21:09:30,21:10:00,청량리,신창
1094,1,150,서울,SAT,DOWN,0,K715,1900-01-01 21:09:30,21:10:00,청량리,신창
10397,1,157,제기동,END,DOWN,0,K717,1900-01-01 21:09:30,21:10:00,청량리,신창
10839,1,157,제기동,SAT,DOWN,0,K717,1900-01-01 21:09:30,21:10:00,청량리,신창
16097,1,1003,용산,END,DOWN,0,K817,1900-01-01 21:09:30,21:10:00,의정부,구로
16706,1,1003,용산,SAT,DOWN,0,K817,1900-01-01 21:09:30,21:10:00,의정부,구로
19228,1,1005,대방,DAY,DOWN,0,S499,1900-01-01 21:09:30,21:10:00,광운대,서동탄
25311,1,1015,회기,END,DOWN,0,K197,1900-01-01 21:09:30,21:10:00,동두천,인천
25673,1,1015,회기,SAT,DOWN,0,K197,1900-01-01 21:09:30,21:10:00,동두천,인천
29332,1,1019,광운대,DAY,DOWN,0,K209,1900-01-01 21:09:30,21:10:30,동두천,인천
36184,1,1701,구로,DAY,DOWN,0,K697,1900-01-01 21:09:30,21:10:30,광운대,천안
36342,1,1701,구로,DAY,DOWN,1,K1181,1900-01-01 21:09:30,21:10:30,용산,동인천
37100,1,1701,구로,END,DOWN,1,K1137,1900-01-01 21:09:30,21:10:30,용산,동인천
37787,1,1701,구로,SAT,DOWN,1,K1137,1900-01-01 21:09:30,21:10:30,용산,동인천
38279,1,1702,가산디지털단지,DAY,DOWN,0,K7035,1900-01-01 21:09:30,21:10:00,영등포,광명
38574,1,1702,가산디지털단지,END,DOWN,0,K7035,1900-01-01 21:09:30,21:10:00,영등포,광명
38868,1,1702,가산디지털단지,SAT,DOWN,0,K7035,1900-01-01 21:09:30,21:10:00,영등포,광명
39099,1,1703,금천구청,DAY,DOWN,0,K497,1900-01-01 21:09:30,21:10:00,광운대,서동탄
45695,1,1711,성균관대,END,DOWN,0,K489,1900-01-01 21:09:30,21:10:00,청량리,서동탄
45949,1,1711,성균관대,SAT,DOWN,0,K489,1900-01-01 21:09:30,21:10:00,청량리,서동탄
81361,1,1903,도봉산,DAY,DOWN,0,K813,1900-01-01 21:09:30,21:10:00,연천,구로
4424,1,153,종로3가,DAY,DOWN,0,S501,1900-01-01 21:10:00,21:10:30,광운대,서동탄
28647,1,1018,석계,END,DOWN,0,K499,1900-01-01 21:10:00,21:10:30,광운대,서동탄
29009,1,1018,석계,SAT,DOWN,0,K499,1900-01-01 21:10:00,21:10:30,광운대,서동탄
30815,1,1020,월계,END,DOWN,0,S199,1900-01-01 21:10:00,21:10:30,양주,인천
31037,1,1020,월계,SAT,DOWN,0,S199,1900-01-01 21:10:00,21:10:30,양주,인천
32827,1,1032,신길,DAY,DOWN,1,K1183,1900-01-01 21:10:00,21:10:30,용산,동인천
42641,1,1707,명학,END,DOWN,0,K711,1900-01-01 21:10:00,21:10:30,광운대,신창
42895,1,1707,명학,SAT,DOWN,0,K711,1900-01-01 21:10:00,21:10:30,광운대,신창
44652,1,1710,의왕,DAY,DOWN,0,K495,1900-01-01 21:10:00,21:10:30,광운대,서동탄
45530,1,1711,성균관대,DAY,DOWN,1,K1951,1900-01-01 21:10:00,21:10:30,청량리,신창
53410,1,1723,지제,END,DOWN,0,K705,1900-01-01 21:10:00,21:10:30,광운대,신창
53570,1,1723,지제,SAT,DOWN,0,K705,1900-01-01 21:10:00,21:10:30,광운대,신창
54226,1,1725,성환,DAY,DOWN,0,K689,1900-01-01 21:10:00,21:10:30,광운대,신창
63617,1,1806,부평,END,DOWN,0,K183,1900-01-01 21:10:00,21:10:30,동두천,인천
63983,1,1806,부평,SAT,DOWN,0,K183,1900-01-01 21:10:00,21:10:30,동두천,인천
68163,1,1810,제물포,END,DOWN,0,K179,1900-01-01 21:10:00,21:10:30,양주,인천
68527,1,1810,제물포,SAT,DOWN,0,K179,1900-01-01 21:10:00,21:10:30,양주,인천
71858,1,1814,소사,DAY,DOWN,0,K195,1900-01-01 21:10:00,21:10:30,동두천,인천
85929,1,1910,덕계,END,DOWN,0,K203,1900-01-01 21:10:00,21:10:30,연천,인천
86041,1,1910,덕계,SAT,DOWN,0,K203,1900-01-01 21:10:00,21:10:30,연천,인천
1458,1,151,시청,DAY,DOWN,0,K203,1900-01-01 21:10:30,21:11:00,연천,인천
1935,1,151,시청,END,DOWN,0,K193,1900-01-01 21:10:30,21:11:00,연천,인천
2397,1,151,시청,SAT,DOWN,0,K193,1900-01-01 21:10:30,21:11:00,연천,인천
19721,1,1005,대방,END,DOWN,0,K189,1900-01-01 21:10:30,21:11:00,소요산,인천
20330,1,1005,대방,SAT,DOWN,0,K189,1900-01-01 21:10:30,21:11:00,소요산,인천
21825,1,1006,영등포,END,DOWN,0,S493,1900-01-01 21:10:30,21:11:00,광운대,서동탄
22475,1,1006,영등포,SAT,DOWN,0,S493,1900-01-01 21:10:30,21:11:00,광운대,서동탄
27221,1,1017,신이문,DAY,DOWN,0,K701,1900-01-01 21:10:30,21:11:00,광운대,신창
35684,1,1407,온양온천,END,DOWN,1,K1949,1900-01-01 21:10:30,21:11:00,청량리,신창
35755,1,1407,온양온천,SAT,DOWN,1,K1949,1900-01-01 21:10:30,21:11:00,청량리,신창
36976,1,1701,구로,END,DOWN,0,K713,1900-01-01 21:10:30,21:11:30,광운대,천안
37663,1,1701,구로,SAT,DOWN,0,K713,1900-01-01 21:10:30,21:11:30,광운대,천안
39404,1,1703,금천구청,END,DOWN,0,K491,1900-01-01 21:10:30,21:11:00,광운대,서동탄
39698,1,1703,금천구청,SAT,DOWN,0,K491,1900-01-01 21:10:30,21:11:00,광운대,서동탄
48712,1,1715,세류,DAY,DOWN,0,K693,1900-01-01 21:10:30,21:11:00,광운대,천안
48978,1,1715,세류,END,DOWN,0,K709,1900-01-01 21:10:30,21:11:00,광운대,신창
49232,1,1715,세류,SAT,DOWN,0,K709,1900-01-01 21:10:30,21:11:00,광운대,신창
57801,1,1801,개봉,END,DOWN,0,K187,1900-01-01 21:10:30,21:11:00,의정부,인천
58167,1,1801,개봉,SAT,DOWN,0,K187,1900-01-01 21:10:30,21:11:00,의정부,인천
61290,1,1804,부천,END,DOWN,0,K185,1900-01-01 21:10:30,21:11:00,양주,인천
61657,1,1804,부천,SAT,DOWN,0,K185,1900-01-01 21:10:30,21:11:00,양주,인천
62582,1,1805,송내,END,DOWN,1,K1135,1900-01-01 21:10:30,21:11:00,용산,동인천
62948,1,1805,송내,SAT,DOWN,1,K1135,1900-01-01 21:10:30,21:11:00,용산,동인천
63190,1,1806,부평,DAY,DOWN,0,K193,1900-01-01 21:10:30,21:11:00,양주,인천
65892,1,1808,동암,END,DOWN,0,K181,1900-01-01 21:10:30,21:11:00,연천,인천
66256,1,1808,동암,SAT,DOWN,0,K181,1900-01-01 21:10:30,21:11:00,연천,인천
69428,1,1811,동인천,END,DOWN,1,K1133,1900-01-01 21:10:30,,용산,동인천
69792,1,1811,동인천,SAT,DOWN,1,K1133,1900-01-01 21:10:30,,용산,동인천
74182,1,1816,간석,DAY,DOWN,0,K191,1900-01-01 21:10:30,21:11:00,연천,인천
82988,1,1905,회룡,END,DOWN,0,K201,1900-01-01 21:10:30,21:11:00,소요산,인천
83210,1,1905,회룡,SAT,DOWN,0,K201,1900-01-01 21:10:30,21:11:00,소요산,인천
86514,1,1912,지행,DAY,DOWN,0,K217,1900-01-01 21:10:30,21:11:00,연천,인천
4796,1,153,종로3가,END,DOWN,0,K495,1900-01-01 21:11:00,21:11:30,광운대,병점
5258,1,153,종로3가,SAT,DOWN,0,K495,1900-01-01 21:11:00,21:11:30,광운대,병점
7083,1,155,동대문,DAY,DOWN,0,K205,1900-01-01 21:11:00,21:11:30,동두천,인천
7560,1,155,동대문,END,DOWN,0,K195,1900-01-01 21:11:00,21:11:30,양주,인천
8022,1,155,동대문,SAT,DOWN,0,K195,1900-01-01 21:11:00,21:11:30,양주,인천
11182,1,158,청량리,DAY,DOWN,0,K207,1900-01-01 21:11:00,21:11:30,양주,인천
22943,1,1007,신도림,DAY,DOWN,0,K199,1900-01-01 21:11:00,21:11:30,의정부,인천
32761,1,1032,신길,DAY,DOWN,0,S499,1900-01-01 21:11:00,21:11:30,광운대,서동탄
42378,1,1707,명학,DAY,DOWN,0,K695,1900-01-01 21:11:00,21:11:30,광운대,신창
55257,1,1727,두정,DAY,DOWN,1,K1949,1900-01-01 21:11:00,21:11:30,청량리,천안
55708,1,1728,천안,DAY,DOWN,0,K687,1900-01-01 21:11:00,21:11:30,광운대,신창
75371,1,1817,도원,DAY,DOWN,0,S189,1900-01-01 21:11:00,21:11:30,양주,인천
9051,1,156,신설동,END,DOWN,0,K717,1900-01-01 21:11:30,21:12:00,청량리,신창
9493,1,156,신설동,SAT,DOWN,0,K717,1900-01-01 21:11:30,21:12:00,청량리,신창
31970,1,1022,창동,DAY,DOWN,0,S211,1900-01-01 21:11:30,21:12:00,양주,인천
58537,1,1802,오류동,DAY,DOWN,0,K197,1900-01-01 21:11:30,21:12:00,양주,인천
80658,1,1902,도봉,DAY,DOWN,0,K813,1900-01-01 21:11:30,21:12:00,연천,구로
3018,1,152,종각,DAY,DOWN,0,S501,1900-01-01 21:12:00,21:12:30,광운대,서동탄
17449,1,1004,노량진,DAY,DOWN,1,K1431,1900-01-01 21:12:00,21:12:30,용산,구로
26124,1,1016,외대앞,DAY,DOWN,0,K701,1900-01-01 21:12:00,21:12:30,광운대,신창
29857,1,1019,광운대,END,DOWN,0,S199,1900-01-01 21:12:00,21:13:00,양주,인천
30240,1,1019,광운대,SAT,DOWN,0,S199,1900-01-01 21:12:00,21:13:00,양주,인천
33254,1,1032,신길,END,DOWN,0,K189,1900-01-01 21:12:00,21:12:30,소요산,인천
33863,1,1032,신길,SAT,DOWN,0,K189,1900-01-01 21:12:00,21:12:30,소요산,인천
47840,1,1714,독산,DAY,DOWN,0,K7035,1900-01-01 21:12:00,21:12:30,영등포,광명
48135,1,1714,독산,END,DOWN,0,K7035,1900-01-01 21:12:00,21:12:30,영등포,광명
48429,1,1714,독산,SAT,DOWN,0,K7035,1900-01-01 21:12:00,21:12:30,영등포,광명
60862,1,1804,부천,DAY,DOWN,0,K195,1900-01-01 21:12:00,21:12:30,동두천,인천
75721,1,1817,도원,END,DOWN,0,K179,1900-01-01 21:12:00,21:12:30,양주,인천
76085,1,1817,도원,SAT,DOWN,0,K179,1900-01-01 21:12:00,21:12:30,양주,인천
11639,1,158,청량리,END,DOWN,0,K197,1900-01-01 21:12:30,21:13:00,동두천,인천
12081,1,158,청량리,SAT,DOWN,0,K197,1900-01-01 21:12:30,21:13:00,동두천,인천
14031,1,1002,남영,DAY,DOWN,0,K699,1900-01-01 21:12:30,21:13:00,청량리,신창
14504,1,1002,남영,END,DOWN,0,K715,1900-01-01 21:12:30,21:13:00,청량리,신창
14964,1,1002,남영,SAT,DOWN,0,K715,1900-01-01 21:12:30,21:13:00,청량리,신창
17198,1,1004,노량진,DAY,DOWN,0,K201,1900-01-01 21:12:30,21:13:00,동두천,인천
21188,1,1006,영등포,DAY,DOWN,1,K1183,1900-01-01 21:12:30,21:13:00,용산,동인천
27550,1,1017,신이문,END,DOWN,0,K499,1900-01-01 21:12:30,21:13:00,광운대,서동탄
27912,1,1017,신이문,SAT,DOWN,0,K499,1900-01-01 21:12:30,21:13:00,광운대,서동탄
28235,1,1018,석계,DAY,DOWN,0,K209,1900-01-01 21:12:30,21:13:00,동두천,인천
39997,1,1704,석수,DAY,DOWN,0,K497,1900-01-01 21:12:30,21:13:00,광운대,서동탄
43416,1,1708,금정,END,DOWN,0,K711,1900-01-01 21:12:30,21:13:00,광운대,신창
43670,1,1708,금정,SAT,DOWN,0,K711,1900-01-01 21:12:30,21:13:00,광운대,신창
46473,1,1712,화서,END,DOWN,0,K489,1900-01-01 21:12:30,21:13:00,청량리,서동탄
46727,1,1712,화서,SAT,DOWN,0,K489,1900-01-01 21:12:30,21:13:00,청량리,서동탄
51435,1,1719,오산,END,DOWN,0,K707,1900-01-01 21:12:30,21:13:00,광운대,천안
51595,1,1719,오산,SAT,DOWN,0,K707,1900-01-01 21:12:30,21:13:00,광운대,천안
52251,1,1721,송탄,DAY,DOWN,0,K691,1900-01-01 21:12:30,21:13:00,광운대,천안
62166,1,1805,송내,DAY,DOWN,1,K1179,1900-01-01 21:12:30,21:13:00,용산,동인천
64757,1,1807,백운,END,DOWN,0,K183,1900-01-01 21:12:30,21:13:00,동두천,인천
65121,1,1807,백운,SAT,DOWN,0,K183,1900-01-01 21:12:30,21:13:00,동두천,인천
65624,1,1808,동암,DAY,DOWN,1,K1177,1900-01-01 21:12:30,21:13:00,용산,동인천
66624,1,1809,주안,DAY,DOWN,0,K191,1900-01-01 21:12:30,21:13:00,연천,인천
69031,1,1811,동인천,DAY,DOWN,1,K1175,1900-01-01 21:12:30,,용산,동인천
82734,1,1905,회룡,DAY,DOWN,0,K213,1900-01-01 21:12:30,21:13:00,의정부,인천
44,1,150,서울,DAY,DOWN,0,K203,1900-01-01 21:13:00,21:13:30,연천,인천
525,1,150,서울,END,DOWN,0,K193,1900-01-01 21:13:00,21:13:30,연천,인천
989,1,150,서울,SAT,DOWN,0,K193,1900-01-01 21:13:00,21:13:30,연천,인천
3390,1,152,종각,END,DOWN,0,K495,1900-01-01 21:13:00,21:13:30,광운대,병점
3852,1,152,종각,SAT,DOWN,0,K495,1900-01-01 21:13:00,21:13:30,광운대,병점
5677,1,154,종로5가,DAY,DOWN,0,K205,1900-01-01 21:13:00,21:13:30,동두천,인천
6154,1,154,종로5가,END,DOWN,0,K195,1900-01-01 21:13:00,21:13:30,양주,인천
6616,1,154,종로5가,SAT,DOWN,0,K195,1900-01-01 21:13:00,21:13:30,양주,인천
9836,1,157,제기동,DAY,DOWN,0,K207,1900-01-01 21:13:00,21:13:30,양주,인천
17972,1,1004,노량진,END,DOWN,0,K817,1900-01-01 21:13:00,21:13:30,의정부,구로
18581,1,1004,노량진,SAT,DOWN,0,K817,1900-01-01 21:13:00,21:13:30,의정부,구로
23821,1,1007,신도림,END,DOWN,0,S493,1900-01-01 21:13:00,21:13:30,광운대,서동탄
24471,1,1007,신도림,SAT,DOWN,0,S493,1900-01-01 21:13:00,21:13:30,광운대,서동탄
58964,1,1802,오류동,END,DOWN,0,K187,1900-01-01 21:13:00,21:13:30,의정부,인천
59330,1,1802,오류동,SAT,DOWN,0,K187,1900-01-01 21:13:00,21:13:30,의정부,인천
64353,1,1807,백운,DAY,DOWN,0,K193,1900-01-01 21:13:00,21:13:30,양주,인천
68949,1,1811,동인천,DAY,DOWN,0,S189,1900-01-01 21:13:00,21:13:30,양주,인천
74586,1,1816,간석,END,DOWN,0,K181,1900-01-01 21:13:00,21:13:30,연천,인천
74950,1,1816,간석,SAT,DOWN,0,K181,1900-01-01 21:13:00,21:13:30,연천,인천
78046,1,1822,중동,END,DOWN,0,K185,1900-01-01 21:13:00,21:13:30,양주,인천
78412,1,1822,중동,SAT,DOWN,0,K185,1900-01-01 21:13:00,21:13:30,양주,인천
82285,1,1904,망월사,END,DOWN,0,K201,1900-01-01 21:13:00,21:13:30,소요산,인천
82507,1,1904,망월사,SAT,DOWN,0,K201,1900-01-01 21:13:00,21:13:30,소요산,인천
13109,1,159,동묘앞,END,DOWN,0,K717,1900-01-01 21:13:30,21:14:00,청량리,신창
13571,1,159,동묘앞,SAT,DOWN,0,K717,1900-01-01 21:13:30,21:14:00,청량리,신창
21122,1,1006,영등포,DAY,DOWN,0,S499,1900-01-01 21:13:30,21:14:00,광운대,서동탄
31267,1,1021,녹천,DAY,DOWN,0,S211,1900-01-01 21:13:30,21:14:00,양주,인천
34458,1,1401,봉명,DAY,DOWN,0,K687,1900-01-01 21:13:30,21:14:00,광운대,신창
36062,1,1701,구로,DAY,DOWN,0,K199,1900-01-01 21:13:30,21:14:30,의정부,인천
40259,1,1704,석수,END,DOWN,0,K491,1900-01-01 21:13:30,21:14:00,광운대,서동탄
40513,1,1704,석수,SAT,DOWN,0,K491,1900-01-01 21:13:30,21:14:00,광운대,서동탄
43153,1,1708,금정,DAY,DOWN,0,K695,1900-01-01 21:13:30,21:14:00,광운대,신창
45430,1,1711,성균관대,DAY,DOWN,0,K495,1900-01-01 21:13:30,21:14:00,광운대,서동탄
55881,1,1728,천안,END,DOWN,0,K703,1900-01-01 21:13:30,21:14:00,광운대,신창
56042,1,1728,천안,SAT,DOWN,0,K703,1900-01-01 21:13:30,21:14:00,광운대,신창
56966,1,1749,서동탄,DAY,DOWN,0,K493,1900-01-01 21:13:30,,청량리,서동탄
57512,1,1801,개봉,DAY,DOWN,1,K1181,1900-01-01 21:13:30,21:14:00,용산,동인천
57928,1,1801,개봉,END,DOWN,1,K1137,1900-01-01 21:13:30,21:14:00,용산,동인천
58294,1,1801,개봉,SAT,DOWN,1,K1137,1900-01-01 21:13:30,21:14:00,용산,동인천
63745,1,1806,부평,END,DOWN,1,K1135,1900-01-01 21:13:30,21:14:00,용산,동인천
64111,1,1806,부평,SAT,DOWN,1,K1135,1900-01-01 21:13:30,21:14:00,용산,동인천
79955,1,1901,방학,DAY,DOWN,0,K813,1900-01-01 21:13:30,21:14:00,연천,구로
25027,1,1015,회기,DAY,DOWN,0,K701,1900-01-01 21:14:00,21:14:30,광운대,신창
26453,1,1016,외대앞,END,DOWN,0,K499,1900-01-01 21:14:00,21:14:30,광운대,서동탄
26815,1,1016,외대앞,SAT,DOWN,0,K499,1900-01-01 21:14:00,21:14:30,광운대,서동탄
69299,1,1811,동인천,END,DOWN,0,K179,1900-01-01 21:14:00,21:14:30,양주,인천
69663,1,1811,동인천,SAT,DOWN,0,K179,1900-01-01 21:14:00,21:14:30,양주,인천
85247,1,1909,양주,DAY,DOWN,0,K215,1900-01-01 21:14:00,21:14:30,소요산,인천
1612,1,151,시청,DAY,DOWN,0,S501,1900-01-01 21:14:30,21:15:00,광운대,서동탄
10293,1,157,제기동,END,DOWN,0,K197,1900-01-01 21:14:30,21:15:00,동두천,인천
10735,1,157,제기동,SAT,DOWN,0,K197,1900-01-01 21:14:30,21:15:00,동두천,인천
19324,1,1005,대방,DAY,DOWN,1,K1431,1900-01-01 21:14:30,21:15:00,용산,구로
21638,1,1006,영등포,END,DOWN,0,K189,1900-01-01 21:14:30,21:15:00,소요산,인천
22288,1,1006,영등포,SAT,DOWN,0,K189,1900-01-01 21:14:30,21:15:00,소요산,인천
38258,1,1702,가산디지털단지,DAY,DOWN,0,K697,1900-01-01 21:14:30,21:15:00,광운대,천안
39174,1,1703,금천구청,DAY,DOWN,0,K7035,1900-01-01 21:14:30,21:15:00,영등포,광명
39472,1,1703,금천구청,END,DOWN,0,K7035,1900-01-01 21:14:30,21:15:00,영등포,광명
39766,1,1703,금천구청,SAT,DOWN,0,K7035,1900-01-01 21:14:30,21:15:00,영등포,광명
53904,1,1724,평택,END,DOWN,0,K705,1900-01-01 21:14:30,21:15:00,광운대,신창
54064,1,1724,평택,SAT,DOWN,0,K705,1900-01-01 21:14:30,21:15:00,광운대,신창
54720,1,1726,직산,DAY,DOWN,0,K689,1900-01-01 21:14:30,21:15:00,광운대,신창
76457,1,1821,온수,DAY,DOWN,0,K197,1900-01-01 21:14:30,21:15:00,양주,인천
77619,1,1822,중동,DAY,DOWN,0,K195,1900-01-01 21:14:30,21:15:00,동두천,인천
78780,1,1823,도화,DAY,DOWN,0,K191,1900-01-01 21:14:30,21:15:00,연천,인천
4271,1,153,종로3가,DAY,DOWN,0,K205,1900-01-01 21:15:00,21:15:30,동두천,인천
4748,1,153,종로3가,END,DOWN,0,K195,1900-01-01 21:15:00,21:15:30,양주,인천
5210,1,153,종로3가,SAT,DOWN,0,K195,1900-01-01 21:15:00,21:15:30,양주,인천
8490,1,156,신설동,DAY,DOWN,0,K207,1900-01-01 21:15:00,21:15:30,양주,인천
15423,1,1003,용산,DAY,DOWN,0,K699,1900-01-01 21:15:00,21:15:30,청량리,신창
16081,1,1003,용산,END,DOWN,0,K715,1900-01-01 21:15:00,21:15:30,청량리,신창
16690,1,1003,용산,SAT,DOWN,0,K715,1900-01-01 21:15:00,21:15:30,청량리,신창
19073,1,1005,대방,DAY,DOWN,0,K201,1900-01-01 21:15:00,21:15:30,동두천,인천
23187,1,1007,신도림,DAY,DOWN,1,K1183,1900-01-01 21:15:00,21:15:30,용산,동인천
27138,1,1017,신이문,DAY,DOWN,0,K209,1900-01-01 21:15:00,21:15:30,동두천,인천
28721,1,1018,석계,END,DOWN,0,S199,1900-01-01 21:15:00,21:15:30,양주,인천
29083,1,1018,석계,SAT,DOWN,0,S199,1900-01-01 21:15:00,21:15:30,양주,인천
40772,1,1705,관악,DAY,DOWN,0,K497,1900-01-01 21:15:00,21:15:30,광운대,서동탄
47086,1,1713,수원,DAY,DOWN,1,K1951,1900-01-01 21:15:00,21:15:30,청량리,신창
49490,1,1716,병점,DAY,DOWN,0,K693,1900-01-01 21:15:00,21:16:00,광운대,천안
49775,1,1716,병점,END,DOWN,0,K709,1900-01-01 21:15:00,21:16:00,광운대,신창
50045,1,1716,병점,SAT,DOWN,0,K709,1900-01-01 21:15:00,21:16:00,광운대,신창
62455,1,1805,송내,END,DOWN,0,K185,1900-01-01 21:15:00,21:15:30,양주,인천
62821,1,1805,송내,SAT,DOWN,0,K185,1900-01-01 21:15:00,21:15:30,양주,인천
65893,1,1808,동암,END,DOWN,0,K183,1900-01-01 21:15:00,21:15:30,동두천,인천
66257,1,1808,동암,SAT,DOWN,0,K183,1900-01-01 21:15:00,21:15:30,동두천,인천
67028,1,1809,주안,END,DOWN,0,K181,1900-01-01 21:15:00,21:15:30,연천,인천
67392,1,1809,주안,SAT,DOWN,0,K181,1900-01-01 21:15:00,21:15:30,연천,인천
82031,1,1904,망월사,DAY,DOWN,0,K213,1900-01-01 21:15:00,21:15:30,의정부,인천
